,datetimestamp,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),CO(GT)
3623,1098972000,21.4,55.6,1.4015,1260.0,1224.0,571.0,1731.0,1301.0,2.9
3624,1098975600,20.7,63.0,1.5204,1475.0,1451.0,455.0,1991.0,1646.0,4.4
3625,1098979200,21.3,61.9,1.5463,1521.0,1470.0,446.0,1977.0,1720.0,5.0
3626,1098986400,20.3,66.7,1.5656,1463.0,1508.0,468.0,2092.0,1670.0,5.9
3627,1098990000,19.7,64.5,1.4594,1140.0,1122.0,619.0,1602.0,1208.0,2.7
3628,1098993600,19.4,64.0,1.4282,1147.0,1065.0,651.0,1562.0,1160.0,2.5
3629,1098997200,20.1,60.8,1.4152,988.0,839.0,805.0,1382.0,937.0,1.5
3630,1099000800,20.4,60.4,1.4263,924.0,754.0,890.0,1327.0,783.0,1.0
3631,1099004400,20.1,62.6,1.4543,950.0,782.0,862.0,1331.0,807.0,1.2
3632,1099008000,19.9,64.9,1.4905,926.0,727.0,925.0,1326.0,729.0,1.0
3633,1099011600,18.2,74.7,1.5441,879.0,645.0,1023.0,1288.0,612.0,0.8
3634,1099015200,18.4,73.8,1.5463,864.0,621.0,1073.0,1286.0,574.0,0.6
3635,1099026000,18.5,76.4,1.6112,1009.0,816.0,799.0,1430.0,856.0,1.1
3636,1099029600,19.3,71.6,1.5844,1069.0,889.0,738.0,1469.0,976.0,1.3
3637,1099033200,20.2,66.9,1.5643,1311.0,1178.0,574.0,1769.0,1208.0,2.9
3638,1099036800,20.8,64.7,1.5692,1370.0,1372.0,485.0,1945.0,1400.0,3.7
3639,1099040400,21.9,61.8,1.6021,1246.0,1197.0,566.0,1746.0,1278.0,3.0
3640,1099044000,23.5,57.7,1.6515,1039.0,917.0,735.0,1467.0,934.0,1.4
3641,1099047600,19.8,81.0,1.8538,1296.0,1113.0,604.0,1736.0,1073.0,2.6
3642,1099051200,20.2,86.5,2.0224,1523.0,1428.0,458.0,2114.0,1363.0,4.2
3643,1099054800,20.2,82.2,1.9184,1424.0,1361.0,484.0,1983.0,1346.0,5.1
3644,1099058400,19.7,82.2,1.8669,1513.0,1457.0,463.0,2125.0,1393.0,5.5
3645,1099062000,20.2,79.1,1.85,1338.0,1244.0,558.0,1847.0,1255.0,4.5
3646,1099065600,20.1,75.4,1.751,1214.0,1113.0,616.0,1664.0,1213.0,2.7
3647,1099069200,20.2,72.3,1.6893,1290.0,1253.0,550.0,1807.0,1332.0,3.1
3648,1099072800,20.0,73.3,1.693,1353.0,1323.0,519.0,1860.0,1430.0,4.2
3649,1099076400,18.3,74.9,1.5583,1130.0,1082.0,647.0,1591.0,1102.0,3.1
3650,1099080000,18.9,70.4,1.5259,969.0,843.0,828.0,1375.0,895.0,1.7
3651,1099083600,17.3,76.3,1.4919,1038.0,856.0,801.0,1415.0,905.0,1.8
3652,1099087200,17.1,77.9,1.5081,1020.0,869.0,793.0,1410.0,869.0,1.7
3653,1099090800,17.3,79.3,1.5569,1097.0,944.0,716.0,1489.0,982.0,2.1
3654,1099094400,17.3,79.9,1.5643,1123.0,973.0,690.0,1520.0,999.0,2.4
3655,1099098000,16.9,80.6,1.5372,1023.0,851.0,782.0,1413.0,881.0,1.8
3656,1099101600,16.9,81.4,1.551,1015.0,833.0,786.0,1400.0,868.0,1.5
3657,1099112400,16.7,79.7,1.503,922.0,783.0,857.0,1367.0,825.0,1.0
3658,1099116000,16.8,79.0,1.4978,989.0,891.0,762.0,1453.0,901.0,1.4
3659,1099119600,16.8,79.8,1.5115,1149.0,1103.0,622.0,1662.0,1090.0,2.4
3660,1099123200,16.9,79.9,1.5253,1202.0,1160.0,585.0,1723.0,1165.0,3.1
3661,1099126800,17.4,79.3,1.5593,1206.0,1131.0,592.0,1675.0,1201.0,3.0
3662,1099130400,18.0,76.6,1.5706,1224.0,1126.0,596.0,1656.0,1231.0,2.7
3663,1099134000,21.2,64.4,1.6015,1371.0,1305.0,521.0,1845.0,1461.0,4.0
3664,1099137600,22.4,60.8,1.6261,1327.0,1259.0,539.0,1826.0,1434.0,3.7
3665,1099141200,22.6,61.1,1.6596,1301.0,1218.0,553.0,1806.0,1399.0,3.4
3666,1099144800,23.6,57.3,1.645,1301.0,1208.0,560.0,1781.0,1417.0,3.4
3667,1099148400,23.5,58.3,1.664,1314.0,1191.0,564.0,1777.0,1395.0,3.2
3668,1099152000,22.9,61.6,1.7014,1394.0,1272.0,526.0,1869.0,1442.0,3.9
3669,1099155600,22.3,64.3,1.7055,1385.0,1260.0,528.0,1850.0,1425.0,3.7
3670,1099159200,21.6,68.0,1.7305,1440.0,1362.0,486.0,1968.0,1496.0,4.3
3671,1099162800,21.2,67.4,1.6755,1493.0,1437.0,470.0,2015.0,1551.0,4.9
3672,1099166400,20.8,65.8,1.6001,1319.0,1230.0,551.0,1785.0,1381.0,4.0
3673,1099170000,20.4,64.8,1.5379,1187.0,1110.0,612.0,1658.0,1229.0,2.8
3674,1099173600,20.1,66.7,1.5548,1119.0,984.0,688.0,1539.0,1082.0,2.4
3675,1099177200,19.5,70.0,1.5711,1100.0,924.0,744.0,1494.0,963.0,1.9
3676,1099180800,19.3,70.4,1.5578,1076.0,895.0,757.0,1492.0,939.0,2.0
3677,1099184400,19.7,68.6,1.5563,972.0,799.0,833.0,1425.0,825.0,1.5
3678,1099188000,19.7,68.2,1.5484,973.0,828.0,818.0,1445.0,811.0,1.3
3679,1099198800,18.9,71.3,1.5449,817.0,588.0,1134.0,1310.0,589.0,0.5
3680,1099202400,18.1,79.0,1.6224,791.0,519.0,1291.0,1295.0,540.0,0.4
3681,1099206000,20.4,71.2,1.6834,819.0,537.0,1264.0,1315.0,551.0,0.4
3682,1099209600,20.6,70.7,1.6996,972.0,743.0,944.0,1477.0,742.0,0.9
3683,1099213200,19.3,74.1,1.6391,997.0,797.0,812.0,1470.0,824.0,1.3
3684,1099216800,22.2,64.4,1.7005,1194.0,1000.0,653.0,1642.0,1059.0,2.1
3685,1099220400,23.0,64.6,1.7851,1240.0,1014.0,628.0,1643.0,1144.0,2.4
3686,1099224000,24.3,57.4,1.7233,1117.0,922.0,717.0,1585.0,994.0,2.0
3687,1099227600,22.0,67.0,1.7441,1141.0,932.0,689.0,1595.0,1014.0,1.8
3688,1099231200,22.9,65.7,1.8148,1062.0,880.0,719.0,1580.0,924.0,1.5
3689,1099234800,23.2,63.9,1.7957,1160.0,1036.0,622.0,1727.0,1023.0,1.6
3690,1099238400,23.0,62.3,1.7248,1169.0,983.0,672.0,1633.0,1033.0,2.2
3691,1099242000,22.4,63.2,1.6878,1185.0,1006.0,666.0,1638.0,1065.0,2.3
3692,1099249200,21.2,70.3,1.7476,1464.0,1362.0,487.0,1987.0,1648.0,4.7
3693,1099252800,20.8,70.9,1.7203,1423.0,1314.0,508.0,1912.0,1466.0,4.1
3694,1099256400,20.0,73.2,1.6965,1318.0,1226.0,543.0,1848.0,1365.0,4.1
3695,1099260000,19.7,73.7,1.6708,1229.0,1114.0,598.0,1723.0,1247.0,2.7
3696,1099263600,19.9,72.6,1.6681,1187.0,1105.0,611.0,1700.0,1183.0,2.6
3697,1099274400,19.6,73.2,1.6543,1333.0,1201.0,552.0,1767.0,1925.0,3.5
3698,1099285200,18.4,78.1,1.637,1212.0,1149.0,562.0,1710.0,1599.0,2.7
3699,1099288800,19.2,74.7,1.6398,1061.0,962.0,679.0,1554.0,1395.0,1.8
3700,1099292400,19.4,75.1,1.6766,1028.0,890.0,733.0,1525.0,1323.0,1.3
3701,1099296000,19.1,75.6,1.6519,1067.0,928.0,711.0,1564.0,1309.0,1.5
3702,1099299600,20.3,71.1,1.6803,1111.0,970.0,667.0,1594.0,1441.0,1.9
3703,1099303200,23.1,61.3,1.7131,1189.0,1065.0,609.0,1683.0,1830.0,2.2
3704,1099306800,25.1,56.0,1.7565,1293.0,1114.0,584.0,1702.0,1704.0,2.6
3705,1099310400,25.8,56.1,1.841,1285.0,1065.0,597.0,1686.0,1576.0,2.7
3706,1099314000,23.7,68.2,1.9739,1236.0,1011.0,631.0,1706.0,1305.0,2.5
3707,1099317600,23.1,70.8,1.98,1082.0,834.0,747.0,1562.0,991.0,1.5
3708,1099321200,23.9,66.3,1.9361,1188.0,954.0,664.0,1636.0,1148.0,2.0
3709,1099324800,23.8,65.0,1.8897,1348.0,1157.0,564.0,1810.0,1307.0,3.1
3710,1099328400,23.2,65.6,1.8435,1394.0,1193.0,547.0,1811.0,1386.0,3.7
3711,1099332000,21.8,72.7,1.8789,1472.0,1290.0,510.0,1942.0,1420.0,4.0
3712,1099335600,21.7,67.3,1.7256,1291.0,1174.0,567.0,1746.0,1341.0,4.1
3713,1099339200,21.3,66.3,1.6594,1264.0,1133.0,593.0,1750.0,1258.0,3.1
3714,1099342800,20.4,71.6,1.7004,1264.0,1138.0,579.0,1733.0,1245.0,3.2
3715,1099346400,19.6,75.3,1.6981,1260.0,1160.0,568.0,1755.0,1231.0,3.2
3716,1099350000,19.3,75.8,1.6762,1184.0,1084.0,612.0,1674.0,1151.0,2.7
3717,1099353600,18.4,76.3,1.6017,1122.0,996.0,660.0,1586.0,1048.0,2.3
3718,1099357200,18.2,76.4,1.5787,983.0,881.0,752.0,1472.0,928.0,1.6
3719,1099360800,17.9,74.8,1.5219,885.0,753.0,878.0,1374.0,813.0,1.1
3720,1099371600,17.6,73.2,1.4555,802.0,636.0,1016.0,1289.0,721.0,0.6
3721,1099375200,17.9,69.3,1.4099,804.0,652.0,1054.0,1294.0,710.0,0.5
3722,1099378800,16.1,76.3,1.3902,1014.0,927.0,747.0,1497.0,951.0,1.5
3723,1099382400,17.1,72.8,1.4054,1316.0,1317.0,538.0,1860.0,1336.0,3.4
3724,1099386000,20.8,57.9,1.407,1296.0,1435.0,504.0,1899.0,1489.0,4.4
3725,1099389600,20.6,60.2,1.4428,1381.0,1394.0,495.0,1911.0,1558.0,4.4
3726,1099396800,24.0,50.0,1.4679,1426.0,1445.0,477.0,1970.0,1782.0,4.9
3727,1099429200,20.2,68.6,1.6034,1461.0,1529.0,450.0,2111.0,1573.0,5.9
3728,1099432800,19.3,70.8,1.5728,1258.0,1272.0,541.0,1804.0,1325.0,3.7
3729,1099436400,19.2,68.8,1.5097,1138.0,1113.0,610.0,1641.0,1203.0,2.6
3730,1099440000,20.4,61.1,1.4495,936.0,849.0,798.0,1381.0,947.0,1.1
3731,1099443600,18.0,71.5,1.4615,1167.0,1090.0,626.0,1620.0,1106.0,2.6
3732,1099447200,17.5,73.2,1.4515,1071.0,1003.0,665.0,1542.0,1045.0,2.2
3733,1099458000,16.8,71.9,1.3628,823.0,630.0,1033.0,1253.0,748.0,0.5
3734,1099461600,16.9,70.5,1.3504,890.0,727.0,917.0,1290.0,833.0,0.7
3735,1099465200,17.0,70.1,1.3512,1019.0,901.0,750.0,1438.0,960.0,1.3
3736,1099468800,18.8,62.5,1.3401,1177.0,1166.0,621.0,1667.0,1157.0,2.2
3737,1099472400,20.3,58.4,1.3745,1348.0,1398.0,505.0,1847.0,1444.0,3.7
3738,1099476000,23.7,49.1,1.423,1341.0,1323.0,516.0,1786.0,1522.0,3.7
3739,1099479600,26.6,42.8,1.4713,1307.0,1278.0,527.0,1767.0,1452.0,3.4
3740,1099483200,26.2,43.5,1.4591,1305.0,1287.0,525.0,1771.0,1437.0,3.4
3741,1099486800,26.3,43.6,1.4663,1177.0,1090.0,612.0,1632.0,1209.0,2.6
3742,1099490400,26.6,42.5,1.4568,1192.0,1085.0,617.0,1638.0,1170.0,2.5
3743,1099494000,26.3,43.7,1.4718,1214.0,1080.0,611.0,1642.0,1190.0,2.5
3744,1099497600,25.6,46.2,1.4903,1240.0,1152.0,575.0,1699.0,1278.0,2.7
3745,1099501200,25.1,47.6,1.4983,1271.0,1188.0,563.0,1703.0,1305.0,3.2
3746,1099504800,23.8,51.4,1.4956,1333.0,1312.0,520.0,1853.0,1364.0,3.7
3747,1099508400,23.3,53.1,1.496,1390.0,1414.0,487.0,1959.0,1428.0,4.6
3748,1099512000,22.4,55.2,1.4735,1266.0,1261.0,541.0,1807.0,1285.0,3.3
3749,1099515600,21.7,57.7,1.4766,1140.0,1072.0,626.0,1597.0,1143.0,2.4
3750,1099519200,20.5,63.0,1.5043,1240.0,1168.0,582.0,1714.0,1235.0,2.8
3751,1099522800,19.5,67.6,1.5156,1187.0,1122.0,589.0,1641.0,1208.0,2.7
3752,1099526400,18.7,69.0,1.4727,1043.0,975.0,675.0,1489.0,1041.0,1.8
3753,1099530000,19.3,65.5,1.45,948.0,826.0,802.0,1382.0,897.0,1.1
3754,1099533600,17.6,70.8,1.4105,955.0,775.0,831.0,1362.0,862.0,1.2
3755,1099540800,17.8,68.1,1.3722,832.0,644.0,990.0,1239.0,747.0,0.6
3756,1099544400,16.1,73.5,1.3329,846.0,628.0,1025.0,1218.0,727.0,0.5
3757,1099548000,15.8,73.5,1.3151,897.0,750.0,874.0,1270.0,799.0,0.7
3758,1099551600,17.0,68.0,1.3102,908.0,767.0,868.0,1272.0,807.0,0.8
3759,1099555200,16.0,72.2,1.3077,1348.0,1357.0,526.0,1833.0,1324.0,3.5
3760,1099558800,17.8,65.4,1.3213,1384.0,1386.0,504.0,1833.0,1404.0,3.6
3761,1099598400,21.1,66.1,1.6313,1463.0,1484.0,443.0,2011.0,1590.0,4.3
3762,1099602000,20.0,69.0,1.5956,1380.0,1345.0,493.0,1856.0,1419.0,3.6
3763,1099605600,19.1,72.0,1.5732,1383.0,1332.0,495.0,1855.0,1415.0,3.9
3764,1099609200,18.8,70.6,1.5209,1181.0,1094.0,600.0,1599.0,1180.0,2.4
3765,1099612800,18.5,69.5,1.4657,1061.0,931.0,699.0,1481.0,1015.0,1.6
3766,1099616400,18.4,68.5,1.439,1091.0,945.0,698.0,1467.0,1014.0,1.8
3767,1099620000,16.8,73.3,1.3915,1010.0,884.0,719.0,1430.0,938.0,1.5
3768,1099627200,16.5,71.0,1.3239,852.0,639.0,1009.0,1204.0,723.0,0.5
3769,1099630800,16.9,67.9,1.295,826.0,601.0,1056.0,1180.0,702.0,0.4
3770,1099634400,16.1,69.3,1.2591,862.0,677.0,973.0,1192.0,725.0,0.5
3771,1099638000,16.1,69.6,1.2593,951.0,800.0,803.0,1257.0,836.0,0.8
3772,1099641600,16.2,70.1,1.2837,1210.0,1188.0,583.0,1575.0,1129.0,2.0
3773,1099648800,19.6,58.3,1.3141,1477.0,1443.0,469.0,1878.0,1646.0,4.5
3774,1099652400,20.7,55.5,1.3414,1458.0,1408.0,471.0,1889.0,1664.0,4.6
3775,1099656000,20.8,56.3,1.3664,1354.0,1321.0,504.0,1799.0,1496.0,3.3
3776,1099659600,21.7,53.1,1.3649,1385.0,1354.0,490.0,1823.0,1506.0,3.6
3777,1099663200,23.0,49.0,1.362,1460.0,1430.0,466.0,1932.0,1604.0,4.4
3778,1099666800,24.2,44.0,1.3078,1492.0,1463.0,460.0,1935.0,1632.0,4.3
3779,1099670400,24.7,43.6,1.3396,1569.0,1547.0,435.0,2016.0,1736.0,5.0
3780,1099681200,20.3,61.4,1.4417,1388.0,1363.0,485.0,1815.0,1556.0,3.6
3781,1099684800,20.0,63.2,1.4581,1303.0,1177.0,562.0,1619.0,1389.0,2.9
3782,1099688400,19.1,64.4,1.405,1257.0,1126.0,581.0,1599.0,1300.0,2.7
3783,1099692000,18.1,67.5,1.3855,1132.0,1002.0,640.0,1474.0,1126.0,1.9
3784,1099695600,17.8,66.9,1.3464,1050.0,881.0,732.0,1363.0,982.0,1.3
3785,1099699200,17.6,66.5,1.3249,1033.0,842.0,756.0,1362.0,941.0,1.2
3786,1099702800,16.1,71.2,1.2948,1106.0,938.0,685.0,1395.0,1010.0,1.8
3787,1099706400,15.5,73.3,1.2845,1107.0,940.0,689.0,1403.0,985.0,1.9
3788,1099713600,15.6,70.8,1.2461,916.0,726.0,879.0,1248.0,791.0,0.9
3789,1099717200,17.0,64.5,1.2374,852.0,641.0,1012.0,1172.0,710.0,0.5
3790,1099720800,14.9,72.3,1.2186,889.0,694.0,913.0,1198.0,743.0,0.6
3791,1099724400,14.0,76.6,1.2183,1002.0,828.0,798.0,1307.0,857.0,1.1
3792,1099728000,14.6,74.2,1.2256,1231.0,1134.0,587.0,1572.0,1143.0,2.8
3793,1099731600,15.9,69.8,1.253,1212.0,1191.0,551.0,1586.0,1210.0,2.9
3794,1099735200,18.4,61.3,1.2854,1121.0,1012.0,650.0,1436.0,1060.0,1.7
3795,1099738800,20.0,56.7,1.3078,1260.0,1121.0,568.0,1569.0,1252.0,2.3
3796,1099742400,20.4,57.0,1.3507,1391.0,1214.0,518.0,1691.0,1435.0,3.3
3797,1099746000,20.7,59.3,1.4283,1463.0,1280.0,482.0,1794.0,1544.0,3.5
3798,1099749600,21.7,54.8,1.4024,1464.0,1321.0,475.0,1794.0,1600.0,3.8
3799,1099753200,22.0,54.2,1.4096,1412.0,1230.0,516.0,1672.0,1534.0,3.4
3800,1099756800,21.4,57.1,1.4356,1450.0,1292.0,495.0,1768.0,1495.0,3.8
3801,1099760400,20.8,58.7,1.4259,1416.0,1283.0,510.0,1739.0,1442.0,3.6
3802,1099764000,20.1,59.6,1.3852,1346.0,1211.0,540.0,1674.0,1340.0,3.5
3803,1099767600,20.0,58.4,1.3473,1273.0,1137.0,586.0,1563.0,1231.0,2.8
3804,1099771200,19.5,58.9,1.3195,1206.0,1049.0,634.0,1484.0,1128.0,2.5
3805,1099774800,19.5,57.4,1.2874,1252.0,1094.0,615.0,1526.0,1188.0,3.1
3806,1099778400,19.1,59.2,1.295,1069.0,897.0,729.0,1364.0,998.0,1.8
3807,1099782000,18.8,59.1,1.2702,1061.0,895.0,737.0,1359.0,944.0,1.6
3808,1099785600,18.0,60.4,1.2331,1072.0,880.0,767.0,1318.0,928.0,1.9
3809,1099789200,17.5,60.7,1.2009,1075.0,917.0,737.0,1354.0,1037.0,2.0
3810,1099792800,17.5,59.4,1.1768,992.0,853.0,796.0,1305.0,930.0,1.4
3811,1099803600,16.1,49.8,0.9021,774.0,591.0,1151.0,1044.0,533.0,0.7
3812,1099807200,15.5,51.5,0.9026,757.0,542.0,1339.0,1004.0,449.0,0.4
3813,1099810800,15.1,52.0,0.8878,752.0,516.0,1370.0,997.0,440.0,0.4
3814,1099814400,14.9,46.8,0.7885,757.0,551.0,1295.0,967.0,453.0,0.5
3815,1099818000,15.5,42.4,0.74,777.0,580.0,1263.0,963.0,465.0,0.7
3816,1099821600,16.6,38.2,0.7186,774.0,583.0,1246.0,966.0,457.0,0.7
3817,1099825200,18.0,34.7,0.7089,805.0,632.0,1176.0,1033.0,475.0,0.7
3818,1099828800,18.0,35.1,0.7176,838.0,686.0,1083.0,1046.0,532.0,1.0
3819,1099832400,17.6,33.8,0.6726,824.0,695.0,1091.0,1035.0,526.0,1.0
3820,1099836000,17.5,33.7,0.6691,812.0,704.0,1055.0,1044.0,520.0,0.9
3821,1099839600,17.2,33.9,0.6591,806.0,702.0,1052.0,1035.0,500.0,0.9
3822,1099843200,16.8,32.1,0.6073,789.0,675.0,1121.0,974.0,482.0,0.9
3823,1099846800,16.0,34.1,0.6155,821.0,713.0,1067.0,1030.0,539.0,1.1
3824,1099850400,14.8,37.5,0.6259,1024.0,1127.0,704.0,1346.0,943.0,3.2
3825,1099854000,14.4,39.2,0.6407,1009.0,995.0,784.0,1201.0,1016.0,3.1
3826,1099857600,14.1,43.0,0.6883,1064.0,1055.0,738.0,1242.0,1063.0,3.1
3827,1099861200,13.4,48.4,0.7397,1001.0,1029.0,733.0,1255.0,1034.0,2.3
3828,1099864800,12.7,51.2,0.7505,927.0,868.0,847.0,1155.0,864.0,1.8
3829,1099868400,9.9,71.4,0.8736,819.0,613.0,1118.0,1060.0,500.0,0.8
3830,1099872000,10.2,71.6,0.8893,847.0,630.0,1057.0,1091.0,537.0,0.9
3831,1099875600,10.6,61.3,0.7856,798.0,621.0,1115.0,1041.0,524.0,0.8
3832,1099879200,11.1,55.6,0.7344,757.0,561.0,1192.0,998.0,457.0,0.7
3833,1099893600,10.9,50.1,0.6519,720.0,458.0,1536.0,917.0,358.0,0.3
3834,1099897200,10.8,49.7,0.6429,797.0,593.0,1212.0,984.0,494.0,0.7
3835,1099900800,10.7,50.4,0.6467,950.0,875.0,850.0,1179.0,828.0,1.7
3836,1099904400,10.9,50.0,0.6531,887.0,809.0,899.0,1111.0,769.0,1.8
3837,1099908000,12.1,46.5,0.653,850.0,755.0,966.0,1051.0,714.0,1.5
3838,1099911600,12.4,44.1,0.6324,836.0,740.0,987.0,1046.0,672.0,1.3
3839,1099915200,13.0,40.1,0.5989,827.0,768.0,972.0,1040.0,671.0,1.2
3840,1099918800,13.4,36.3,0.5556,819.0,810.0,947.0,1027.0,631.0,1.3
3841,1099922400,13.1,38.5,0.5776,919.0,978.0,820.0,1180.0,805.0,1.8
3842,1099926000,11.5,46.4,0.6302,897.0,890.0,850.0,1139.0,808.0,1.7
3843,1099929600,13.1,40.4,0.606,973.0,1023.0,780.0,1226.0,964.0,2.2
3844,1099933200,13.0,39.3,0.5877,1065.0,1211.0,669.0,1364.0,1188.0,3.2
3845,1100066400,6.3,84.8,0.8148,771.0,490.0,1419.0,990.0,411.0,0.3
3846,1100070000,6.7,79.8,0.7872,805.0,555.0,1255.0,1019.0,496.0,0.5
3847,1100073600,7.1,77.9,0.7914,958.0,803.0,910.0,1172.0,738.0,1.4
3848,1100077200,7.9,73.5,0.7883,1021.0,959.0,760.0,1297.0,910.0,2.0
3849,1100080800,6.9,86.0,0.8632,969.0,843.0,857.0,1213.0,821.0,1.6
3850,1100084400,6.8,87.1,0.8652,923.0,733.0,962.0,1124.0,740.0,1.3
3851,1100088000,8.0,81.6,0.8755,973.0,850.0,868.0,1213.0,852.0,1.4
3852,1100091600,9.5,70.0,0.8296,996.0,893.0,808.0,1237.0,895.0,1.9
3853,1100095200,10.5,62.2,0.7923,1055.0,1007.0,736.0,1301.0,1019.0,2.7
3854,1100098800,11.4,59.1,0.7963,1023.0,971.0,752.0,1283.0,993.0,2.1
3855,1100102400,11.1,58.6,0.7737,1039.0,1024.0,721.0,1325.0,1043.0,2.4
3856,1100106000,10.8,57.6,0.7473,1051.0,1061.0,696.0,1333.0,1111.0,2.7
3857,1100109600,10.6,56.9,0.7281,1050.0,1070.0,699.0,1334.0,1087.0,2.5
3858,1100113200,10.6,59.3,0.7588,1156.0,1209.0,614.0,1467.0,1250.0,3.7
3859,1100116800,10.0,71.5,0.8768,1277.0,1335.0,551.0,1636.0,1331.0,4.6
3860,1100120400,10.3,71.1,0.8878,1172.0,1159.0,621.0,1461.0,1243.0,3.9
3861,1100124000,10.5,70.3,0.893,1048.0,973.0,731.0,1298.0,1074.0,2.2
3862,1100127600,10.2,71.3,0.8859,1144.0,1096.0,643.0,1394.0,1258.0,2.7
3863,1100131200,9.7,73.1,0.8787,1104.0,1023.0,677.0,1314.0,1189.0,2.6
3864,1100134800,9.3,73.5,0.8651,1038.0,957.0,713.0,1271.0,1092.0,2.1
3865,1100138400,9.2,73.9,0.8616,960.0,838.0,797.0,1189.0,996.0,1.4
3866,1100145600,7.6,81.2,0.8483,930.0,784.0,850.0,1151.0,902.0,1.1
3867,1100149200,7.5,81.5,0.8495,918.0,778.0,864.0,1136.0,859.0,1.1
3868,1100152800,8.3,77.2,0.8464,952.0,814.0,804.0,1153.0,970.0,1.1
3869,1100156400,8.9,75.6,0.8667,1019.0,905.0,757.0,1244.0,1062.0,1.5
3870,1100160000,9.2,81.7,0.9506,1287.0,1218.0,580.0,1580.0,1304.0,3.1
3871,1100174400,11.8,76.1,1.0516,1147.0,1073.0,628.0,1415.0,1198.0,3.0
3872,1100178000,12.5,71.3,1.0285,1150.0,1105.0,629.0,1450.0,1160.0,2.8
3873,1100181600,13.2,68.4,1.0346,1252.0,1240.0,564.0,1614.0,1277.0,3.9
3874,1100185200,12.5,73.2,1.0563,1186.0,1125.0,617.0,1493.0,1171.0,3.4
3875,1100188800,12.2,75.7,1.0693,1172.0,1107.0,629.0,1449.0,1106.0,3.2
3876,1100192400,11.5,78.1,1.0565,1109.0,1021.0,689.0,1361.0,1036.0,2.8
3877,1100196000,11.6,76.0,1.0354,1201.0,1196.0,597.0,1546.0,1196.0,3.9
3878,1100199600,12.0,73.3,1.0264,1189.0,1183.0,603.0,1534.0,1170.0,3.5
3879,1100203200,12.9,68.8,1.0175,1282.0,1312.0,551.0,1671.0,1312.0,4.7
3880,1100206800,13.1,69.6,1.0464,1207.0,1203.0,625.0,1570.0,1251.0,4.6
3881,1100210400,12.3,73.4,1.049,904.0,754.0,930.0,1172.0,805.0,1.2
3882,1100214000,12.7,71.0,1.0387,900.0,711.0,975.0,1153.0,736.0,1.1
3883,1100217600,12.9,69.9,1.0371,932.0,740.0,926.0,1180.0,774.0,1.2
3884,1100221200,12.9,70.5,1.0442,968.0,785.0,872.0,1209.0,826.0,1.6
3885,1100224800,13.1,67.7,1.0198,827.0,610.0,1092.0,1120.0,636.0,0.7
3886,1100235600,13.7,64.4,1.0036,811.0,559.0,1170.0,1085.0,558.0,0.6
3887,1100239200,13.9,63.8,1.0079,827.0,560.0,1169.0,1087.0,565.0,0.5
3888,1100242800,14.1,64.5,1.0287,849.0,604.0,1086.0,1108.0,604.0,0.6
3889,1100246400,14.0,66.1,1.0488,1001.0,798.0,855.0,1257.0,794.0,1.4
3890,1100250000,14.2,66.4,1.0673,1021.0,896.0,741.0,1314.0,907.0,2.0
3891,1100253600,14.9,62.5,1.0529,978.0,831.0,807.0,1257.0,838.0,1.6
3892,1100257200,16.3,58.4,1.0729,996.0,855.0,793.0,1277.0,884.0,1.6
3893,1100260800,16.9,56.5,1.0801,1014.0,843.0,791.0,1297.0,866.0,1.7
3894,1100264400,17.4,55.8,1.098,1061.0,928.0,730.0,1366.0,909.0,2.0
3895,1100268000,17.4,57.3,1.1328,1092.0,975.0,690.0,1418.0,990.0,2.3
3896,1100271600,17.7,55.5,1.1127,1129.0,1028.0,661.0,1480.0,1050.0,2.4
3897,1100275200,16.8,58.9,1.1199,1077.0,969.0,690.0,1405.0,1023.0,2.2
3898,1100278800,17.0,57.5,1.1071,1153.0,1079.0,635.0,1496.0,1103.0,2.6
3899,1100282400,16.2,60.2,1.1003,1234.0,1197.0,575.0,1597.0,1239.0,4.0
3900,1100286000,16.7,58.0,1.0916,1319.0,1319.0,539.0,1735.0,1384.0,5.2
3901,1100289600,16.5,58.8,1.0921,1251.0,1264.0,561.0,1677.0,1289.0,3.9
3902,1100293200,15.8,61.1,1.0856,1165.0,1070.0,650.0,1467.0,1180.0,3.8
3903,1100296800,15.7,60.8,1.0769,954.0,807.0,833.0,1243.0,855.0,1.6
3904,1100300400,15.9,59.6,1.0673,971.0,818.0,828.0,1252.0,857.0,1.5
3905,1100304000,15.6,60.0,1.0594,961.0,765.0,865.0,1212.0,811.0,1.6
3906,1100307600,15.6,60.1,1.0557,952.0,758.0,876.0,1203.0,794.0,1.5
3907,1100311200,15.7,59.5,1.0534,875.0,635.0,1037.0,1133.0,612.0,1.0
3908,1100318400,15.6,61.7,1.0847,1006.0,765.0,848.0,1239.0,807.0,1.3
3909,1100322000,15.8,59.9,1.0693,907.0,691.0,927.0,1173.0,702.0,1.0
3910,1100325600,15.2,61.8,1.0602,938.0,702.0,904.0,1185.0,753.0,1.0
3911,1100329200,16.1,55.4,1.0089,925.0,672.0,991.0,1154.0,709.0,0.9
3912,1100332800,14.9,64.1,1.0773,1157.0,967.0,678.0,1365.0,1087.0,2.1
3913,1100336400,15.6,62.0,1.0904,1169.0,1003.0,665.0,1409.0,1126.0,2.1
